subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
SUB05173,ACC05173,PLN_GROWTH,2025-02-27,2025-08-17,cancelled,20,199
SUB05174,ACC05174,PLN_SCALE,2025-02-27,,active,101,799
SUB05175,ACC05175,PLN_SCALE,2025-02-28,2025-04-28,cancelled,108,799
SUB05176,ACC05176,PLN_STARTER,2025-02-28,,active,4,49
SUB05177,ACC05177,PLN_STARTER,2025-02-28,2025-06-06,cancelled,5,49
SUB05178,ACC05178,PLN_ENTERPRISE,2025-02-28,,active,521,2499
SUB05179,ACC05179,PLN_GROWTH,2025-02-28,2025-05-19,cancelled,17,199
SUB05180,ACC05180,PLN_STARTER,2025-03-01,2025-06-12,cancelled,5,49
SUB05181,ACC05181,PLN_GROWTH,2025-03-01,,active,20,199
SUB05182,ACC05182,PLN_STARTER,2025-03-01,,active,3,49
SUB05183,ACC05183,PLN_GROWTH,2025-03-01,,active,21,199
SUB05184,ACC05184,PLN_GROWTH,2025-03-01,2025-07-27,cancelled,20,199
SUB05185,ACC05185,PLN_GROWTH,2025-03-02,2025-07-04,cancelled,18,199
SUB05186,ACC05186,PLN_ENTERPRISE,2025-03-02,2025-05-04,cancelled,527,2499
SUB05187,ACC05187,PLN_SCALE,2025-03-02,,active,93,799
SUB05188,ACC05188,PLN_STARTER,2025-03-02,,active,6,49
SUB05189,ACC05189,PLN_ENTERPRISE,2025-03-02,2025-09-18,cancelled,414,2499
SUB05190,ACC05190,PLN_SCALE,2025-03-02,2025-06-17,cancelled,91,799
SUB05191,ACC05191,PLN_SCALE,2025-03-03,2025-12-17,cancelled,96,799
SUB05192,ACC05192,PLN_STARTER,2025-03-03,2025-05-08,cancelled,4,49
SUB05193,ACC05193,PLN_STARTER,2025-03-03,,active,3,49
SUB05194,ACC05194,PLN_GROWTH,2025-03-03,2025-10-24,cancelled,16,199
SUB05195,ACC05195,PLN_STARTER,2025-03-03,2025-09-21,cancelled,4,49
SUB05196,ACC05196,PLN_SCALE,2025-03-03,2025-06-14,cancelled,77,799
SUB05197,ACC05197,PLN_GROWTH,2025-03-04,,active,20,199
SUB05198,ACC05198,PLN_GROWTH,2025-03-04,2025-09-23,cancelled,13,199
SUB05199,ACC05199,PLN_SCALE,2025-03-04,2025-12-17,cancelled,78,799
SUB05200,ACC05200,PLN_ENTERPRISE,2025-03-04,2025-07-20,cancelled,370,2499
SUB05201,ACC05201,PLN_STARTER,2025-03-05,2025-11-26,cancelled,3,49
SUB05202,ACC05202,PLN_ENTERPRISE,2025-03-05,2025-10-14,cancelled,388,2499
SUB05203,ACC05203,PLN_STARTER,2025-03-05,,active,4,49
SUB05204,ACC05204,PLN_STARTER,2025-03-05,2025-07-15,cancelled,3,49
SUB05205,ACC05205,PLN_GROWTH,2025-03-06,2025-11-07,cancelled,15,199
SUB05206,ACC05206,PLN_GROWTH,2025-03-06,2025-06-02,cancelled,14,199
SUB05207,ACC05207,PLN_STARTER,2025-03-06,2025-05-23,cancelled,6,49
SUB05208,ACC05208,PLN_SCALE,2025-03-06,2025-12-18,cancelled,99,799
SUB05209,ACC05209,PLN_SCALE,2025-03-06,2025-06-13,cancelled,72,799
SUB05210,ACC05210,PLN_SCALE,2025-03-06,2025-05-04,cancelled,89,799
SUB05211,ACC05211,PLN_SCALE,2025-03-06,2025-07-09,cancelled,71,799
SUB05212,ACC05212,PLN_SCALE,2025-03-06,2025-10-27,cancelled,70,799
SUB05213,ACC05213,PLN_STARTER,2025-03-06,2025-11-12,cancelled,6,49
SUB05214,ACC05214,PLN_ENTERPRISE,2025-03-06,2025-12-19,cancelled,349,2499
SUB05215,ACC05215,PLN_GROWTH,2025-03-06,,active,21,199
SUB05216,ACC05216,PLN_STARTER,2025-03-07,,active,5,49
SUB05217,ACC05217,PLN_SCALE,2025-03-07,2025-12-13,cancelled,80,799
SUB05218,ACC05218,PLN_GROWTH,2025-03-07,2025-08-12,cancelled,16,199
SUB05219,ACC05219,PLN_STARTER,2025-03-07,2025-08-01,cancelled,4,49
SUB05220,ACC05220,PLN_SCALE,2025-03-07,2025-05-05,cancelled,107,799
SUB05221,ACC05221,PLN_STARTER,2025-03-07,,active,3,49
SUB05222,ACC05222,PLN_GROWTH,2025-03-08,2025-04-06,cancelled,17,199
SUB05223,ACC05223,PLN_GROWTH,2025-03-08,,active,22,199
SUB05224,ACC05224,PLN_STARTER,2025-03-08,2025-06-13,cancelled,4,49
SUB05225,ACC05225,PLN_GROWTH,2025-03-08,2025-05-07,cancelled,12,199
SUB05226,ACC05226,PLN_STARTER,2025-03-08,,active,3,49
SUB05227,ACC05227,PLN_STARTER,2025-03-09,2025-06-27,cancelled,4,49
SUB05228,ACC05228,PLN_STARTER,2025-03-09,2025-09-28,cancelled,4,49
SUB05229,ACC05229,PLN_STARTER,2025-03-09,2025-12-12,cancelled,3,49
SUB05230,ACC05230,PLN_ENTERPRISE,2025-03-09,,active,459,2499
SUB05231,ACC05231,PLN_GROWTH,2025-03-09,2025-06-06,cancelled,15,199
SUB05232,ACC05232,PLN_GROWTH,2025-03-09,2025-06-22,cancelled,22,199
SUB05233,ACC05233,PLN_STARTER,2025-03-10,2025-12-17,cancelled,5,49
SUB05234,ACC05234,PLN_GROWTH,2025-03-10,2025-06-17,cancelled,22,199
SUB05235,ACC05235,PLN_GROWTH,2025-03-10,2025-07-28,cancelled,15,199
SUB05236,ACC05236,PLN_GROWTH,2025-03-10,,active,20,199
SUB05237,ACC05237,PLN_SCALE,2025-03-10,2025-04-17,cancelled,78,799
SUB05238,ACC05238,PLN_STARTER,2025-03-10,2025-10-12,cancelled,3,49
SUB05239,ACC05239,PLN_SCALE,2025-03-10,2025-12-03,cancelled,112,799
SUB05240,ACC05240,PLN_GROWTH,2025-03-10,2025-07-23,cancelled,21,199
SUB05241,ACC05241,PLN_GROWTH,2025-03-10,,active,12,199
SUB05242,ACC05242,PLN_STARTER,2025-03-11,2025-07-14,cancelled,3,49
SUB05243,ACC05243,PLN_STARTER,2025-03-11,,active,4,49
SUB05244,ACC05244,PLN_ENTERPRISE,2025-03-11,,active,498,2499
SUB05245,ACC05245,PLN_SCALE,2025-03-11,,active,100,799
SUB05246,ACC05246,PLN_STARTER,2025-03-11,2025-08-07,cancelled,4,49
SUB05247,ACC05247,PLN_STARTER,2025-03-11,2025-07-18,cancelled,4,49
SUB05248,ACC05248,PLN_STARTER,2025-03-11,2025-07-17,cancelled,4,49
SUB05249,ACC05249,PLN_STARTER,2025-03-11,,active,4,49
SUB05250,ACC05250,PLN_STARTER,2025-03-12,2025-06-13,cancelled,5,49
SUB05251,ACC05251,PLN_SCALE,2025-03-12,,active,63,799
SUB05252,ACC05252,PLN_GROWTH,2025-03-12,2025-09-02,cancelled,13,199
SUB05253,ACC05253,PLN_STARTER,2025-03-13,,active,4,49
SUB05254,ACC05254,PLN_ENTERPRISE,2025-03-13,,active,554,2499
SUB05255,ACC05255,PLN_GROWTH,2025-03-13,2025-07-03,cancelled,17,199
SUB05256,ACC05256,PLN_STARTER,2025-03-13,2025-09-18,cancelled,6,49
SUB05257,ACC05257,PLN_SCALE,2025-03-13,,active,99,799
SUB05258,ACC05258,PLN_STARTER,2025-03-13,2025-05-07,cancelled,3,49
SUB05259,ACC05259,PLN_GROWTH,2025-03-13,2025-12-17,cancelled,15,199
SUB05260,ACC05260,PLN_STARTER,2025-03-14,2025-07-26,cancelled,5,49
SUB05261,ACC05261,PLN_ENTERPRISE,2025-03-14,2025-09-13,cancelled,495,2499
SUB05262,ACC05262,PLN_STARTER,2025-03-14,2025-04-27,cancelled,4,49
SUB05263,ACC05263,PLN_GROWTH,2025-03-14,2025-07-27,cancelled,23,199
SUB05264,ACC05264,PLN_SCALE,2025-03-14,,active,111,799
SUB05265,ACC05265,PLN_STARTER,2025-03-15,2025-07-12,cancelled,3,49
SUB05266,ACC05266,PLN_STARTER,2025-03-15,2025-10-11,cancelled,4,49
SUB05267,ACC05267,PLN_STARTER,2025-03-15,2025-11-16,cancelled,6,49
SUB05268,ACC05268,PLN_GROWTH,2025-03-15,,active,22,199
SUB05269,ACC05269,PLN_SCALE,2025-03-15,2025-08-07,cancelled,71,799
SUB05270,ACC05270,PLN_GROWTH,2025-03-15,2025-06-20,cancelled,19,199
SUB05271,ACC05271,PLN_STARTER,2025-03-16,,active,5,49
SUB05272,ACC05272,PLN_SCALE,2025-03-16,2025-06-07,cancelled,113,799
SUB05273,ACC05273,PLN_GROWTH,2025-03-16,2025-12-17,cancelled,22,199
SUB05274,ACC05274,PLN_ENTERPRISE,2025-03-16,,active,549,2499
SUB05275,ACC05275,PLN_STARTER,2025-03-16,2025-06-09,cancelled,4,49
SUB05276,ACC05276,PLN_ENTERPRISE,2025-03-17,,active,389,2499
SUB05277,ACC05277,PLN_ENTERPRISE,2025-03-17,2025-10-22,cancelled,337,2499
SUB05278,ACC05278,PLN_ENTERPRISE,2025-03-17,2025-04-18,cancelled,449,2499
SUB05279,ACC05279,PLN_GROWTH,2025-03-17,,active,18,199
SUB05280,ACC05280,PLN_STARTER,2025-03-17,2025-09-27,cancelled,4,49
SUB05281,ACC05281,PLN_GROWTH,2025-03-18,,active,16,199
SUB05282,ACC05282,PLN_GROWTH,2025-03-18,2025-09-21,cancelled,13,199
SUB05283,ACC05283,PLN_STARTER,2025-03-18,2025-12-06,cancelled,5,49
SUB05284,ACC05284,PLN_STARTER,2025-03-18,2025-12-08,cancelled,5,49
SUB05285,ACC05285,PLN_GROWTH,2025-03-18,,active,15,199
SUB05286,ACC05286,PLN_STARTER,2025-03-18,2025-09-12,cancelled,5,49
SUB05287,ACC05287,PLN_GROWTH,2025-03-18,2025-06-23,cancelled,19,199
SUB05288,ACC05288,PLN_SCALE,2025-03-19,2025-12-24,cancelled,82,799
SUB05289,ACC05289,PLN_ENTERPRISE,2025-03-19,2025-07-09,cancelled,314,2499
SUB05290,ACC05290,PLN_SCALE,2025-03-19,2025-07-05,cancelled,92,799
SUB05291,ACC05291,PLN_STARTER,2025-03-19,2025-08-12,cancelled,5,49
SUB05292,ACC05292,PLN_ENTERPRISE,2025-03-19,2025-10-13,cancelled,320,2499
SUB05293,ACC05293,PLN_GROWTH,2025-03-20,,active,20,199
SUB05294,ACC05294,PLN_GROWTH,2025-03-20,2025-04-16,cancelled,21,199
SUB05295,ACC05295,PLN_SCALE,2025-03-20,,active,71,799
SUB05296,ACC05296,PLN_STARTER,2025-03-20,,active,6,49
SUB05297,ACC05297,PLN_STARTER,2025-03-20,2025-04-02,cancelled,4,49
SUB05298,ACC05298,PLN_STARTER,2025-03-20,,active,6,49
SUB05299,ACC05299,PLN_STARTER,2025-03-20,2025-04-14,cancelled,5,49
SUB05300,ACC05300,PLN_SCALE,2025-03-21,2025-05-03,cancelled,112,799
SUB05301,ACC05301,PLN_GROWTH,2025-03-21,,active,17,199
SUB05302,ACC05302,PLN_GROWTH,2025-03-21,2025-07-16,cancelled,14,199
SUB05303,ACC05303,PLN_SCALE,2025-03-21,2025-08-07,cancelled,109,799
SUB05304,ACC05304,PLN_STARTER,2025-03-21,2025-04-02,cancelled,5,49
SUB05305,ACC05305,PLN_STARTER,2025-03-21,2025-06-21,cancelled,4,49
SUB05306,ACC05306,PLN_STARTER,2025-03-22,2025-05-19,cancelled,4,49
SUB05307,ACC05307,PLN_GROWTH,2025-03-22,,active,18,199
SUB05308,ACC05308,PLN_GROWTH,2025-03-22,,active,17,199
SUB05309,ACC05309,PLN_STARTER,2025-03-22,,active,4,49
SUB05310,ACC05310,PLN_GROWTH,2025-03-22,2025-05-14,cancelled,17,199
SUB05311,ACC05311,PLN_ENTERPRISE,2025-03-22,2025-08-08,cancelled,492,2499
SUB05312,ACC05312,PLN_GROWTH,2025-03-22,2025-07-07,cancelled,15,199
SUB05313,ACC05313,PLN_STARTER,2025-03-22,2025-12-14,cancelled,3,49
SUB05314,ACC05314,PLN_STARTER,2025-03-22,,active,4,49
SUB05315,ACC05315,PLN_STARTER,2025-03-23,,active,4,49
SUB05316,ACC05316,PLN_GROWTH,2025-03-23,2025-07-01,cancelled,18,199
SUB05317,ACC05317,PLN_GROWTH,2025-03-23,,active,19,199
SUB05318,ACC05318,PLN_STARTER,2025-03-23,2025-10-23,cancelled,4,49
SUB05319,ACC05319,PLN_STARTER,2025-03-23,2025-09-09,cancelled,4,49
SUB05320,ACC05320,PLN_STARTER,2025-03-23,,active,4,49
SUB05321,ACC05321,PLN_SCALE,2025-03-23,,active,106,799
SUB05322,ACC05322,PLN_STARTER,2025-03-23,,active,6,49
SUB05323,ACC05323,PLN_GROWTH,2025-03-24,,active,18,199
SUB05324,ACC05324,PLN_SCALE,2025-03-24,2025-04-20,cancelled,81,799
SUB05325,ACC05325,PLN_GROWTH,2025-03-24,2025-05-01,cancelled,19,199
SUB05326,ACC05326,PLN_STARTER,2025-03-24,2025-10-10,cancelled,3,49
SUB05327,ACC05327,PLN_STARTER,2025-03-24,2025-05-05,cancelled,5,49
SUB05328,ACC05328,PLN_STARTER,2025-03-24,2025-10-11,cancelled,4,49
SUB05329,ACC05329,PLN_GROWTH,2025-03-25,2025-08-07,cancelled,16,199
SUB05330,ACC05330,PLN_GROWTH,2025-03-25,2025-05-19,cancelled,14,199
SUB05331,ACC05331,PLN_ENTERPRISE,2025-03-25,,active,418,2499
SUB05332,ACC05332,PLN_GROWTH,2025-03-25,,active,23,199
SUB05333,ACC05333,PLN_GROWTH,2025-03-25,,active,20,199
SUB05334,ACC05334,PLN_GROWTH,2025-03-25,2025-12-23,cancelled,12,199
SUB05335,ACC05335,PLN_STARTER,2025-03-25,2025-04-12,cancelled,5,49
SUB05336,ACC05336,PLN_STARTER,2025-03-25,,active,5,49
SUB05337,ACC05337,PLN_GROWTH,2025-03-25,,active,12,199
SUB05338,ACC05338,PLN_STARTER,2025-03-26,2025-05-25,cancelled,5,49
SUB05339,ACC05339,PLN_SCALE,2025-03-26,2025-08-12,cancelled,112,799
SUB05340,ACC05340,PLN_SCALE,2025-03-27,2025-10-03,cancelled,99,799
SUB05341,ACC05341,PLN_SCALE,2025-03-27,2025-12-20,cancelled,62,799
SUB05342,ACC05342,PLN_GROWTH,2025-03-27,,active,14,199
SUB05343,ACC05343,PLN_STARTER,2025-03-27,,active,4,49
SUB05344,ACC05344,PLN_STARTER,2025-03-27,2025-07-10,cancelled,4,49
SUB05345,ACC05345,PLN_STARTER,2025-03-27,2025-09-18,cancelled,5,49
SUB05346,ACC05346,PLN_STARTER,2025-03-27,2025-08-05,cancelled,4,49
SUB05347,ACC05347,PLN_STARTER,2025-03-27,,active,5,49
SUB05348,ACC05348,PLN_STARTER,2025-03-27,2025-10-06,cancelled,4,49
SUB05349,ACC05349,PLN_STARTER,2025-03-27,2025-06-11,cancelled,4,49
SUB05350,ACC05350,PLN_GROWTH,2025-03-28,2025-12-10,cancelled,17,199
SUB05351,ACC05351,PLN_GROWTH,2025-03-28,2025-09-27,cancelled,14,199
SUB05352,ACC05352,PLN_STARTER,2025-03-28,2025-05-08,cancelled,5,49
SUB05353,ACC05353,PLN_STARTER,2025-03-28,2025-09-19,cancelled,5,49
SUB05354,ACC05354,PLN_GROWTH,2025-03-28,2025-05-20,cancelled,20,199
SUB05355,ACC05355,PLN_GROWTH,2025-03-28,2025-06-15,cancelled,17,199
SUB05356,ACC05356,PLN_GROWTH,2025-03-28,,active,12,199
SUB05357,ACC05357,PLN_ENTERPRISE,2025-03-28,,active,472,2499
SUB05358,ACC05358,PLN_STARTER,2025-03-29,2025-11-13,cancelled,5,49
SUB05359,ACC05359,PLN_STARTER,2025-03-29,,active,3,49
SUB05360,ACC05360,PLN_GROWTH,2025-03-29,2025-09-02,cancelled,20,199
SUB05361,ACC05361,PLN_GROWTH,2025-03-29,,active,13,199
SUB05362,ACC05362,PLN_ENTERPRISE,2025-03-29,,active,436,2499
SUB05363,ACC05363,PLN_GROWTH,2025-03-29,,active,12,199
SUB05364,ACC05364,PLN_SCALE,2025-03-30,2025-06-19,cancelled,85,799
SUB05365,ACC05365,PLN_STARTER,2025-03-30,,active,5,49
SUB05366,ACC05366,PLN_STARTER,2025-03-30,,active,5,49
SUB05367,ACC05367,PLN_STARTER,2025-03-30,2025-07-11,cancelled,6,49
SUB05368,ACC05368,PLN_SCALE,2025-03-30,2025-06-09,cancelled,92,799
SUB05369,ACC05369,PLN_STARTER,2025-03-30,2025-10-01,cancelled,3,49
SUB05370,ACC05370,PLN_GROWTH,2025-03-30,,active,23,199
SUB05371,ACC05371,PLN_STARTER,2025-03-30,,active,5,49
SUB05372,ACC05372,PLN_SCALE,2025-03-30,,active,78,799
SUB05373,ACC05373,PLN_SCALE,2025-03-31,,active,71,799
SUB05374,ACC05374,PLN_SCALE,2025-03-31,,active,94,799
SUB05375,ACC05375,PLN_GROWTH,2025-03-31,,active,13,199
SUB05376,ACC05376,PLN_STARTER,2025-03-31,2025-07-01,cancelled,6,49
SUB05377,ACC05377,PLN_GROWTH,2025-03-31,,active,19,199
SUB05378,ACC05378,PLN_SCALE,2025-03-31,2025-05-09,cancelled,96,799
SUB05379,ACC05379,PLN_GROWTH,2025-04-01,,active,17,199
SUB05380,ACC05380,PLN_STARTER,2025-04-01,2025-08-24,cancelled,5,49
SUB05381,ACC05381,PLN_SCALE,2025-04-01,,active,70,799
SUB05382,ACC05382,PLN_GROWTH,2025-04-01,,active,20,199
SUB05383,ACC05383,PLN_SCALE,2025-04-01,2025-08-23,cancelled,68,799
SUB05384,ACC05384,PLN_ENTERPRISE,2025-04-01,,active,332,2499
SUB05385,ACC05385,PLN_GROWTH,2025-04-01,2025-07-26,cancelled,15,199
SUB05386,ACC05386,PLN_STARTER,2025-04-02,2025-10-17,cancelled,4,49
SUB05387,ACC05387,PLN_STARTER,2025-04-02,2025-12-11,cancelled,3,49
SUB05388,ACC05388,PLN_ENTERPRISE,2025-04-02,,active,495,2499
SUB05389,ACC05389,PLN_STARTER,2025-04-02,2025-09-13,cancelled,4,49
SUB05390,ACC05390,PLN_STARTER,2025-04-02,2025-10-23,cancelled,4,49
SUB05391,ACC05391,PLN_STARTER,2025-04-03,,active,5,49
SUB05392,ACC05392,PLN_GROWTH,2025-04-03,2025-06-03,cancelled,15,199
SUB05393,ACC05393,PLN_GROWTH,2025-04-03,,active,20,199
SUB05394,ACC05394,PLN_SCALE,2025-04-03,,active,94,799
SUB05395,ACC05395,PLN_ENTERPRISE,2025-04-03,,active,306,2499
SUB05396,ACC05396,PLN_STARTER,2025-04-04,2025-06-20,cancelled,4,49
SUB05397,ACC05397,PLN_STARTER,2025-04-04,,active,5,49
SUB05398,ACC05398,PLN_GROWTH,2025-04-04,,active,17,199
SUB05399,ACC05399,PLN_SCALE,2025-04-04,,active,75,799
SUB05400,ACC05400,PLN_ENTERPRISE,2025-04-05,2025-07-14,cancelled,300,2499
SUB05401,ACC05401,PLN_GROWTH,2025-04-05,,active,17,199
SUB05402,ACC05402,PLN_SCALE,2025-04-05,,active,84,799
SUB05403,ACC05403,PLN_GROWTH,2025-04-05,2025-06-03,cancelled,14,199
SUB05404,ACC05404,PLN_GROWTH,2025-04-05,,active,16,199
SUB05405,ACC05405,PLN_SCALE,2025-04-05,2025-10-21,cancelled,81,799
SUB05406,ACC05406,PLN_STARTER,2025-04-05,2025-11-17,cancelled,4,49
SUB05407,ACC05407,PLN_GROWTH,2025-04-06,2025-08-21,cancelled,18,199
SUB05408,ACC05408,PLN_ENTERPRISE,2025-04-06,2025-06-18,cancelled,354,2499
SUB05409,ACC05409,PLN_ENTERPRISE,2025-04-06,,active,564,2499
SUB05410,ACC05410,PLN_SCALE,2025-04-06,2025-06-18,cancelled,107,799
SUB05411,ACC05411,PLN_GROWTH,2025-04-06,,active,13,199
SUB05412,ACC05412,PLN_ENTERPRISE,2025-04-06,,active,395,2499
SUB05413,ACC05413,PLN_STARTER,2025-04-07,,active,3,49
SUB05414,ACC05414,PLN_GROWTH,2025-04-07,2025-06-01,cancelled,15,199
SUB05415,ACC05415,PLN_STARTER,2025-04-07,2025-10-27,cancelled,4,49
SUB05416,ACC05416,PLN_ENTERPRISE,2025-04-07,,active,472,2499
SUB05417,ACC05417,PLN_ENTERPRISE,2025-04-07,,active,333,2499
SUB05418,ACC05418,PLN_STARTER,2025-04-07,2025-06-07,cancelled,4,49
SUB05419,ACC05419,PLN_GROWTH,2025-04-08,,active,17,199
SUB05420,ACC05420,PLN_GROWTH,2025-04-08,,active,16,199
SUB05421,ACC05421,PLN_STARTER,2025-04-08,,active,5,49
SUB05422,ACC05422,PLN_SCALE,2025-04-09,,active,82,799
SUB05423,ACC05423,PLN_STARTER,2025-04-09,2025-12-02,cancelled,5,49
SUB05424,ACC05424,PLN_GROWTH,2025-04-09,2025-05-20,cancelled,22,199
SUB05425,ACC05425,PLN_SCALE,2025-04-09,2025-07-22,cancelled,87,799
SUB05426,ACC05426,PLN_GROWTH,2025-04-09,,active,22,199
SUB05427,ACC05427,PLN_STARTER,2025-04-09,2025-05-16,cancelled,4,49
SUB05428,ACC05428,PLN_GROWTH,2025-04-09,2025-09-19,cancelled,13,199
SUB05429,ACC05429,PLN_STARTER,2025-04-10,,active,3,49
SUB05430,ACC05430,PLN_GROWTH,2025-04-10,,active,16,199
SUB05431,ACC05431,PLN_GROWTH,2025-04-10,2025-12-27,cancelled,14,199
SUB05432,ACC05432,PLN_STARTER,2025-04-10,,active,4,49
SUB05433,ACC05433,PLN_STARTER,2025-04-10,2025-12-13,cancelled,5,49
SUB05434,ACC05434,PLN_STARTER,2025-04-10,2025-06-03,cancelled,5,49
SUB05435,ACC05435,PLN_ENTERPRISE,2025-04-10,2025-08-26,cancelled,485,2499
SUB05436,ACC05436,PLN_GROWTH,2025-04-10,2025-11-14,cancelled,19,199
SUB05437,ACC05437,PLN_STARTER,2025-04-10,,active,4,49
SUB05438,ACC05438,PLN_ENTERPRISE,2025-04-10,,active,495,2499
SUB05439,ACC05439,PLN_GROWTH,2025-04-10,2025-05-02,cancelled,18,199
SUB05440,ACC05440,PLN_SCALE,2025-04-10,2025-06-04,cancelled,99,799
SUB05441,ACC05441,PLN_STARTER,2025-04-11,,active,4,49
SUB05442,ACC05442,PLN_GROWTH,2025-04-11,2025-12-09,cancelled,19,199
SUB05443,ACC05443,PLN_ENTERPRISE,2025-04-11,,active,382,2499
SUB05444,ACC05444,PLN_GROWTH,2025-04-11,2025-11-24,cancelled,21,199
SUB05445,ACC05445,PLN_ENTERPRISE,2025-04-11,,active,376,2499
SUB05446,ACC05446,PLN_ENTERPRISE,2025-04-11,2025-06-16,cancelled,518,2499
SUB05447,ACC05447,PLN_GROWTH,2025-04-11,2025-08-15,cancelled,16,199
SUB05448,ACC05448,PLN_GROWTH,2025-04-12,,active,21,199
SUB05449,ACC05449,PLN_GROWTH,2025-04-12,2025-06-26,cancelled,14,199
SUB05450,ACC05450,PLN_ENTERPRISE,2025-04-12,,active,533,2499
SUB05451,ACC05451,PLN_SCALE,2025-04-12,,active,72,799
SUB05452,ACC05452,PLN_ENTERPRISE,2025-04-12,2025-09-01,cancelled,329,2499
SUB05453,ACC05453,PLN_GROWTH,2025-04-12,,active,16,199
SUB05454,ACC05454,PLN_ENTERPRISE,2025-04-12,,active,357,2499
SUB05455,ACC05455,PLN_STARTER,2025-04-13,2025-09-12,cancelled,5,49
SUB05456,ACC05456,PLN_SCALE,2025-04-13,,active,62,799
SUB05457,ACC05457,PLN_SCALE,2025-04-13,,active,101,799
SUB05458,ACC05458,PLN_ENTERPRISE,2025-04-13,,active,419,2499
SUB05459,ACC05459,PLN_SCALE,2025-04-13,,active,61,799
SUB05460,ACC05460,PLN_ENTERPRISE,2025-04-13,,active,384,2499
SUB05461,ACC05461,PLN_ENTERPRISE,2025-04-13,2025-08-07,cancelled,495,2499
SUB05462,ACC05462,PLN_STARTER,2025-04-13,,active,4,49
SUB05463,ACC05463,PLN_STARTER,2025-04-14,,active,6,49
SUB05464,ACC05464,PLN_SCALE,2025-04-14,2025-05-14,cancelled,74,799
SUB05465,ACC05465,PLN_STARTER,2025-04-14,,active,5,49
SUB05466,ACC05466,PLN_STARTER,2025-04-14,2025-09-18,cancelled,5,49
SUB05467,ACC05467,PLN_GROWTH,2025-04-14,2025-08-28,cancelled,19,199
SUB05468,ACC05468,PLN_SCALE,2025-04-15,2025-06-05,cancelled,70,799
SUB05469,ACC05469,PLN_GROWTH,2025-04-15,2025-09-21,cancelled,14,199
SUB05470,ACC05470,PLN_GROWTH,2025-04-15,,active,20,199
SUB05471,ACC05471,PLN_GROWTH,2025-04-15,2025-10-07,cancelled,16,199
SUB05472,ACC05472,PLN_SCALE,2025-04-16,,active,92,799
SUB05473,ACC05473,PLN_ENTERPRISE,2025-04-16,2025-06-26,cancelled,388,2499
SUB05474,ACC05474,PLN_STARTER,2025-04-16,2025-10-21,cancelled,5,49
SUB05475,ACC05475,PLN_STARTER,2025-04-16,2025-05-14,cancelled,4,49
SUB05476,ACC05476,PLN_STARTER,2025-04-16,,active,4,49
SUB05477,ACC05477,PLN_ENTERPRISE,2025-04-16,2025-12-10,cancelled,473,2499
SUB05478,ACC05478,PLN_GROWTH,2025-04-17,,active,20,199
SUB05479,ACC05479,PLN_SCALE,2025-04-17,,active,92,799
SUB05480,ACC05480,PLN_STARTER,2025-04-17,2025-09-02,cancelled,3,49
SUB05481,ACC05481,PLN_STARTER,2025-04-17,,active,4,49
SUB05482,ACC05482,PLN_SCALE,2025-04-17,2025-07-16,cancelled,96,799
SUB05483,ACC05483,PLN_GROWTH,2025-04-17,,active,19,199
SUB05484,ACC05484,PLN_GROWTH,2025-04-18,2025-12-10,cancelled,17,199
SUB05485,ACC05485,PLN_SCALE,2025-04-18,2025-07-03,cancelled,110,799
SUB05486,ACC05486,PLN_GROWTH,2025-04-18,2025-08-17,cancelled,17,199
SUB05487,ACC05487,PLN_GROWTH,2025-04-18,,active,16,199
SUB05488,ACC05488,PLN_SCALE,2025-04-18,2025-05-18,cancelled,70,799
SUB05489,ACC05489,PLN_STARTER,2025-04-18,,active,3,49
SUB05490,ACC05490,PLN_GROWTH,2025-04-19,,active,19,199
SUB05491,ACC05491,PLN_SCALE,2025-04-19,2025-07-10,cancelled,93,799
SUB05492,ACC05492,PLN_STARTER,2025-04-19,,active,3,49
SUB05493,ACC05493,PLN_ENTERPRISE,2025-04-19,2025-10-01,cancelled,432,2499
SUB05494,ACC05494,PLN_STARTER,2025-04-19,2025-06-11,cancelled,3,49
SUB05495,ACC05495,PLN_STARTER,2025-04-19,,active,5,49
SUB05496,ACC05496,PLN_GROWTH,2025-04-19,2025-06-03,cancelled,15,199
SUB05497,ACC05497,PLN_STARTER,2025-04-20,,active,4,49
SUB05498,ACC05498,PLN_GROWTH,2025-04-20,2025-09-25,cancelled,20,199
SUB05499,ACC05499,PLN_GROWTH,2025-04-20,,active,18,199
SUB05500,ACC05500,PLN_SCALE,2025-04-20,2025-05-10,cancelled,114,799
SUB05501,ACC05501,PLN_SCALE,2025-04-20,,active,106,799
SUB05502,ACC05502,PLN_SCALE,2025-04-21,,active,113,799
SUB05503,ACC05503,PLN_SCALE,2025-04-21,2025-08-13,cancelled,64,799
SUB05504,ACC05504,PLN_STARTER,2025-04-21,,active,4,49
SUB05505,ACC05505,PLN_ENTERPRISE,2025-04-21,,active,454,2499
SUB05506,ACC05506,PLN_SCALE,2025-04-21,,active,67,799
SUB05507,ACC05507,PLN_STARTER,2025-04-21,,active,4,49
SUB05508,ACC05508,PLN_STARTER,2025-04-21,2025-08-25,cancelled,5,49
SUB05509,ACC05509,PLN_ENTERPRISE,2025-04-21,,active,525,2499
SUB05510,ACC05510,PLN_SCALE,2025-04-21,2025-08-16,cancelled,79,799
